PropertyUrl,ID,Street,HouseNumber,Box,Floor,City,PostalCode,Region,District,Province,PropertyType,PropertySubType,Price,SaleType,ConstructionYear,BedroomCount,LivingArea,KitchenType,Furnished,Fireplace,Terrace,TerraceArea,Garden,GardenArea,Facades,SwimmingPool,Condition,EPCScore,Latitude,Longitude
,11150748,Rue du Bivouac,1,,1,ANDERLECHT,1070,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,184900,residential_sale,1965,2,65,NOT_INSTALLED,False,False,,,,,2,False,TO_RENOVATE,G,50.8478801,4.3146214
,11151417,Rue Marcel Remy,1, 3/6,3,GRIVEGNÉE,4030,WALLONIE,Liège,Liège,APARTMENT,APARTMENT,139000,residential_sale,1976,2,73,NOT_INSTALLED,,False,True,11,,,2,,TO_BE_DONE_UP,E,50.6281169,5.6291037
,11155286,Clos Albert Crommelynck,44,,1,Auderghem,1160,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,700000,residential_sale,2005,2,132,HYPER_EQUIPPED,False,False,True,36,,,4,False,GOOD,D,50.8236011,4.4305544
,11154854,Avenue du Gobelet d'Or,6,,1,Woluwe-Saint-Lambert,1200,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,490000,residential_sale,1991,3,144,INSTALLED,False,False,,,,,2,False,GOOD,D,50.8478208,4.4455682
,11140882,Onderstraat,9,,2,Gavere,9890,FLANDERS,Gent,East Flanders,APARTMENT,DUPLEX,442375,residential_sale,2021,3,148,HYPER_EQUIPPED,False,False,True,11,,,4,False,AS_NEW,A,50.929796,3.6626257
,11140883,Onderstraat,9,,2,Gavere,9890,FLANDERS,Gent,East Flanders,APARTMENT,DUPLEX,438875,residential_sale,2021,3,146,HYPER_EQUIPPED,False,False,True,11,,,4,False,AS_NEW,A,50.929796,3.6626257
,11140877,Egmont Park,11,,3,Gavere,9890,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,419760,residential_sale,2021,2,165,HYPER_EQUIPPED,False,False,True,11,,,4,False,AS_NEW,A,50.9284071,3.679605
,11140887,Egmont Park,11,,1,Gavere,9890,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,373650,residential_sale,2021,2,126,HYPER_EQUIPPED,False,False,True,11,,,4,False,AS_NEW,A,50.9284071,3.679605
,11153221,Avenue Général Dossin de Saint-Georges,61,,2,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,395000,residential_sale,1956,2,108,INSTALLED,,False,True,,,,3,False,AS_NEW,D,50.8095584,4.3868558
,11140879,Egmont Park,11,,2,Gavere,9890,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,377150,residential_sale,2021,3,126,HYPER_EQUIPPED,False,False,True,11,,,4,False,AS_NEW,A,50.9284071,3.679605
,11150926,Swolfsstraat,10, 5C,5,KNOKKE,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,925000,residential_sale,1978,2,82,SEMI_EQUIPPED,,False,True,72,,,2,,TO_RENOVATE,C,51.3539739,3.2936069
,11156375,Harmoniestraat,34, 4,4,ANTWERPEN 2018,2018,FLANDERS,Antwerp,Antwerp,APARTMENT,PENTHOUSE,285000,residential_sale,1974,2,96,INSTALLED,,True,,,,,,,GOOD,F,51.2029692,4.4097576
,11149565,Swolfsstraat,10, 5C,5,KNOKKE,8300,FLANDERS,Brugge,West Flanders,APARTMENT,PENTHOUSE,925000,residential_sale,1978,2,82,SEMI_EQUIPPED,,False,True,72,,,2,,TO_RENOVATE,C,51.3539739,3.2936069
,11156539,Rue Alphonse Vandenpeereboom,162,,9,MOLENBEEK-SAINT-JEAN,1080,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,219000,residential_sale,2020,1,60,HYPER_EQUIPPED,,False,True,5,,,2,False,AS_NEW,B,50.849107,4.3228392
,11147394,Leopoldstraat,63, 5V,5,ANTWERPEN,2000,FLANDERS,Antwerp,Antwerp,APARTMENT,FLAT_STUDIO,167000,residential_sale,1967,1,38,SEMI_EQUIPPED,,False,True,3,,,2,,JUST_RENOVATED,C,51.2133243,4.4074277
,11156502,Avenue de l'Atlantique,88,,4,Woluwe-Saint-Pierre,1150,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,398000,residential_sale,1958,3,124,SEMI_EQUIPPED,False,False,True,9,,,3,False,TO_BE_DONE_UP,G,50.8295399,4.418699
,11146421,Hoogstraat,15,101,1,Ronse,9600,FLANDERS,Oudenaarde,East Flanders,APARTMENT,APARTMENT,129000,residential_sale,1950,1,68,INSTALLED,False,False,,,,,2,False,TO_BE_DONE_UP,B,50.7459434,3.5986088
,11156789,Jacques Georginlaan,30,,6,Woluwe-Saint-Lambert,1200,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,400000,residential_sale,2019,2,98,USA_HYPER_EQUIPPED,False,False,True,12,,,2,False,AS_NEW,C,50.8550464,4.4113738
,11153218,Rue de Malmedy,16,,2,Waimes,4950,WALLONIE,Verviers,Liège,APARTMENT,APARTMENT,299000,residential_sale,2022,3,138,,False,False,True,40,,,,False,AS_NEW,B,50.4150467,6.107856
,11148735,Av. de la Forêt,196,,1,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,595000,residential_sale,1950,3,172,HYPER_EQUIPPED,False,False,,,,,2,False,AS_NEW,D,50.7977354,4.3961315
,11020971,Holstraat,44,,3,Waregem,8790,FLANDERS,Kortrijk,West Flanders,APARTMENT,FLAT_STUDIO,115000,residential_sale,1992,1,37,USA_INSTALLED,False,False,,,,,,False,JUST_RENOVATED,E,50.884982,3.435005
,11146192,Avenue des Celtes,8,,2,Woluwe-Saint-Lambert,1200,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,635000,residential_sale,1912,2,114,USA_HYPER_EQUIPPED,False,False,True,4,,,2,False,AS_NEW,D,50.8387337,4.398459
,11149067,Derbystraat,126,,4,Sint Denijs Westrem,9051,FLANDERS,Gent,East Flanders,APARTMENT,SERVICE_FLAT,165000,residential_sale,1996,1,93,HYPER_EQUIPPED,False,False,True,11,,,2,True,GOOD,C,51.0235853,3.6949472
,10971611,Holstraat,44,,3,Waregem,8790,FLANDERS,Kortrijk,West Flanders,APARTMENT,FLAT_STUDIO,115000,residential_sale,1992,1,37,USA_INSTALLED,False,False,,,,,,False,JUST_RENOVATED,D,50.884982,3.435005
,11149338,Boulevard Edmond Machtens,184,,7,Molenbeek-saint-jean,1080,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,299000,residential_sale,2006,2,95,USA_HYPER_EQUIPPED,False,False,True,13,,,2,False,AS_NEW,E,50.8506778,4.3016979
,11149593,Kruisbekstraat,13, 302,3,Merksem,2170,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,249000,residential_sale,1967,3,96,INSTALLED,,True,,,,,2,,GOOD,B,51.2558069,4.436032
,11147393,Leopoldstraat,63, 5V,5,ANTWERPEN,2000,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,167000,residential_sale,1967,1,38,SEMI_EQUIPPED,,False,True,3,,,2,,JUST_RENOVATED,C,51.2133243,4.4074277
,11146191,Avenue des Celtes,8,,2,Woluwe-Saint-Pierre,1150,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,635000,residential_sale,1912,2,114,USA_HYPER_EQUIPPED,False,False,True,4,,,2,False,AS_NEW,D,50.8387337,4.398459
,11148725,Rue de la Filature,20,,7,Anderlecht,1070,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,289500,residential_sale,2022,2,87,USA_HYPER_EQUIPPED,,False,True,11,,,3,False,AS_NEW,A,50.8296128,4.3164317
,11150386,Ferdinand Lousbergskaai,81,,2,Ghent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,398000,residential_sale,1965,3,95,HYPER_EQUIPPED,,False,True,5,,,2,False,AS_NEW,B,51.0480955,3.7393814
,11147112,Potvlietlaan,"1, 9",,9,Berchem,2600,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,189000,residential_sale,1976,2,90,SEMI_EQUIPPED,,True,True,12,,,2,,GOOD,C,51.2044084,4.4427596
,11153088,avenue de la renaissance,21,,6,Brussels,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,795000,residential_sale,1980,3,205,INSTALLED,False,False,True,15,,,2,False,GOOD,D,50.843715,4.390069
,11144586,FREESIADREEF,14, 14,1,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,FLAT_STUDIO,165000,residential_sale,1998,0,31,INSTALLED,True,True,True,1,,,2,,GOOD,E,50.8653969,4.3900308
,10658716,Zeedijk,165,,3,BLANKENBERGE,8370,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,269000,residential_sale,1970,2,70,SEMI_EQUIPPED,True,False,True,,,,,,TO_BE_DONE_UP,B,51.3172898,3.1331847
,11153149,Jacques Georginlaan,30,,6,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,400000,residential_sale,2019,2,98,USA_HYPER_EQUIPPED,False,False,True,12,,,2,False,AS_NEW,C,50.8550464,4.4113738
,11155018,avenue Maurice,11,,3,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,795000,residential_sale,1974,3,184,INSTALLED,False,False,,,,,2,False,TO_BE_DONE_UP,E,50.8162571,4.3804238
,11143793,Rue de Genève,7,,3,Evere,1140,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,240000,residential_sale,2013,1,45,USA_HYPER_EQUIPPED,True,False,True,,,,2,False,AS_NEW,B,50.8639409,4.4034631
,11154549,Joseph Bens,43,,1,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,450000,residential_sale,1969,3,110,USA_HYPER_EQUIPPED,False,False,True,10,,,2,False,GOOD,D,50.8078684,4.3344996
,11155179,Avenue Herbert Hoover,126,,2,WOLUWE-SAINT-LAMBERT,1200,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,325000,residential_sale,1964,1,67,USA_HYPER_EQUIPPED,,False,True,2,,,,,JUST_RENOVATED,D,50.84882,4.4106662
,11154864,ZEEDIJK,65,,2,BLANKENBERGE,8370,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,349000,residential_sale,1989,2,73,INSTALLED,True,False,True,,,,2,,GOOD,C,51.3143428,3.1203675
,11155256,Avenue Herbert Hoover,126,,2,SCHAERBEEK,1030,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,325000,residential_sale,1964,1,67,USA_HYPER_EQUIPPED,,False,True,2,,,,,JUST_RENOVATED,D,50.84882,4.4106662
,11154987,Square Servaes Hoedemaekers,24,A01,1,Evere,1140,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,279000,residential_sale,1966,3,93,INSTALLED,False,False,True,9,,,2,False,GOOD,E,50.8726595,4.4045875
,11155334,Rue de Stalle,178,,2,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,250000,residential_sale,1952,2,74,USA_HYPER_EQUIPPED,False,False,,,,,2,False,GOOD,G,50.7960701,4.3266107
,11155100,Rue Steenvelt,26,,3,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,275000,residential_sale,1974,1,55,SEMI_EQUIPPED,False,False,True,10,,,2,False,AS_NEW,E,50.7830269,4.3248264
,11153901,Haspengouwstraat ,33, 2v,2,HOBOKEN,2660,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,249900,residential_sale,2007,2,100,INSTALLED,,False,True,10,,,2,,AS_NEW,A,51.1825491,4.3602193
,11147883,Avenue Thomas Frissen,2,,4,Auderghem,1160,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,290000,residential_sale,1962,2,80,INSTALLED,False,False,True,7,,,,False,GOOD,D,50.823161,4.4103857
,11148717,Rue Alphonse Vandenpeereboom,162,,9,MOLENBEEK-SAINT-JEAN,1080,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,229000,residential_sale,2020,1,71,HYPER_EQUIPPED,,False,True,,,,2,False,AS_NEW,B,50.849107,4.3228392
,11153802,Rue de Danemark,31,,1,SAINT-GILLES,1060,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,220000,residential_sale,1963,2,70,SEMI_EQUIPPED,,False,,,,,2,False,GOOD,E,50.8319424,4.3356801
,11148338,Rue Abbé Michel Renard,"1, 21",,2,Nivelles,1400,WALLONIE,Nivelles,Walloon Brabant,APARTMENT,APARTMENT,330000,residential_sale,2020,2,82,INSTALLED,,True,True,7,,,4,,AS_NEW,B,50.6028831,4.3382214
,11153495,Donkerstraat,"1,0201",,2,Leuven,3000,FLANDERS,Leuven,Flemish Brabant,APARTMENT,FLAT_STUDIO,155000,residential_sale,1977,0,16,INSTALLED,False,False,True,4,,,4,,AS_NEW,D,50.8878729,4.6918041
,11150872,Avenue Général de Gaulle,26,,7,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,720000,residential_sale,1938,3,170,HYPER_EQUIPPED,False,False,True,7,,,4,False,GOOD,G,50.8256837,4.3707899
,11150505,Boulevard Saint-Michel,115,,7,Etterbeek,1040,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,749000,residential_sale,1935,3,197,USA_HYPER_EQUIPPED,False,False,True,19,,,4,False,AS_NEW,F,50.8325261,4.404477
,11144814,Keizer Karelstraat,204, 102,1,GENT,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,325000,residential_sale,1920,1,76,INSTALLED,,False,,,,,2,,GOOD,D,51.0503957,3.7335394
,11103715,Rue des Soldats,36,G5.02,5,Berchem-Sainte-Agathe,1082,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,245000,residential_sale,2008,2,110,INSTALLED,,False,True,13,,,4,False,GOOD,F,50.8631826,4.2967048
,11150619,Avenue Louise,160A,,3,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,495000,residential_sale,1958,3,134,INSTALLED,False,False,True,12,,,2,False,GOOD,D,50.8286819,4.3630138
,11142083,Montebellostraat,2, 207,2,ANTWERPEN,2018,FLANDERS,Antwerp,Antwerp,APARTMENT,FLAT_STUDIO,187000,residential_sale,1970,1,42,INSTALLED,,False,True,7,,,2,,AS_NEW,B,51.2081873,4.4082537
,11151844,Digue du Canal,115,D34,3,Anderlecht,1070,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,399000,residential_sale,2020,3,126,USA_SEMI_EQUIPPED,False,False,True,16,,,,False,AS_NEW,B,50.8251182,4.308844
,11140941,Faubourg de Binche,"4,8",,3,Le Roeulx,7070,WALLONIE,Soignies,Hainaut,APARTMENT,APARTMENT,185000,residential_sale,2014,1,68,INSTALLED,,False,,,,,,,GOOD,B,50.4991933,4.1096622
,11150560,Bergdal,"2,006",,2,Grimbergen,1853,FLANDERS,Halle-Vilvoorde,Flemish Brabant,APARTMENT,APARTMENT,239000,residential_sale,1958,2,85,INSTALLED,False,False,True,28,,,3,False,GOOD,F,50.90249,4.3537421
,11150896,Avenue George Bergmann,76,,3,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,330000,residential_sale,1950,1,95,SEMI_EQUIPPED,False,False,True,10,,,2,False,GOOD,D,50.8084836,4.3904443
,11150509,Pontstraat,32, 7,5,AALST,9300,FLANDERS,Aalst,East Flanders,APARTMENT,APARTMENT,279000,residential_sale,1993,2,126,SEMI_EQUIPPED,,False,True,,,,2,,GOOD,B,50.9364487,4.0430635
,11151820,Lefebvrestraat,20,,1,Nieuwpoort,8620,FLANDERS,Veurne,West Flanders,APARTMENT,FLAT_STUDIO,165000,residential_sale,2000,0,30,INSTALLED,True,True,True,5,,,2,,GOOD,B,51.1478453,2.7163774
