PropertyUrl,ID,Street,HouseNumber,Box,Floor,City,PostalCode,Region,District,Province,PropertyType,PropertySubType,Price,SaleType,ConstructionYear,BedroomCount,LivingArea,KitchenType,Furnished,Fireplace,Terrace,TerraceArea,Garden,GardenArea,Facades,SwimmingPool,Condition,EPCScore,Latitude,Longitude
,11020971,Holstraat,44,,3,Waregem,8790,FLANDERS,Kortrijk,West Flanders,APARTMENT,FLAT_STUDIO,115000,residential_sale,1992,1,37,USA_INSTALLED,False,False,,,,,,False,JUST_RENOVATED,E,50.884982,3.435005
,11146192,Avenue des Celtes,8,,2,Woluwe-Saint-Lambert,1200,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,635000,residential_sale,1912,2,114,USA_HYPER_EQUIPPED,False,False,True,4,,,2,False,AS_NEW,D,50.8387337,4.398459
,11155334,Rue de Stalle,178,,2,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,250000,residential_sale,1952,2,74,USA_HYPER_EQUIPPED,False,False,,,,,2,False,GOOD,G,50.7960701,4.3266107
,10658716,Zeedijk,165,,3,BLANKENBERGE,8370,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,269000,residential_sale,1970,2,70,SEMI_EQUIPPED,True,False,True,,,,,,TO_BE_DONE_UP,B,51.3172898,3.1331847
,11149067,Derbystraat,126,,4,Sint Denijs Westrem,9051,FLANDERS,Gent,East Flanders,APARTMENT,SERVICE_FLAT,165000,residential_sale,1996,1,93,HYPER_EQUIPPED,False,False,True,11,,,2,True,GOOD,C,51.0235853,3.6949472
,11153901,Haspengouwstraat ,33, 2v,2,HOBOKEN,2660,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,249900,residential_sale,2007,2,100,INSTALLED,,False,True,10,,,2,,AS_NEW,A,51.1825491,4.3602193
,11153802,Rue de Danemark,31,,1,SAINT-GILLES,1060,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,220000,residential_sale,1963,2,70,SEMI_EQUIPPED,,False,,,,,2,False,GOOD,E,50.8319424,4.3356801
,11148717,Rue Alphonse Vandenpeereboom,162,,9,MOLENBEEK-SAINT-JEAN,1080,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,229000,residential_sale,2020,1,71,HYPER_EQUIPPED,,False,True,,,,2,False,AS_NEW,B,50.849107,4.3228392
,11153495,Donkerstraat,"1,0201",,2,Leuven,3000,FLANDERS,Leuven,Flemish Brabant,APARTMENT,FLAT_STUDIO,155000,residential_sale,1977,0,16,INSTALLED,False,False,True,4,,,4,,AS_NEW,D,50.8878729,4.6918041
,11153143,Avenue Xavier Henrard,35,,,Woluwe-Saint-Pierre,1150,BRUSSELS,Brussels,Brussels,HOUSE,HOUSE,1895000,residential_sale,1950,6,290,HYPER_EQUIPPED,False,False,True,,True,700,4,True,GOOD,E,50.8275519,4.4212435
,11154648,Generaal van Merlenstraat,19,,,Antwerp,2600,FLANDERS,Antwerp,Antwerp,HOUSE,HOUSE,770000,residential_sale,1926,5,384,USA_INSTALLED,,False,True,20,,118,2,,TO_BE_DONE_UP,C,51.2028058,4.4309811
,10994408,Rue De Flandre - Vlaamsesteenweg,27,,,Bruxelles,1000,BRUSSELS,Brussels,Brussels,HOUSE,MIXED_USE_BUILDING,497000,residential_sale,1890,3,134,USA_INSTALLED,,False,,,,43,2,False,AS_NEW,F,50.8512405,4.346897
,11154876,Heembeekstraat,23,,,Vilvoorde,1800,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,HOUSE,590000,residential_sale,1971,4,260,USA_HYPER_EQUIPPED,False,False,True,30,True,370,3,,GOOD,C,50.9016958,4.3694477
,11155302,Rijksweg,186,,,Wielsbeke,8710,FLANDERS,Tielt,West Flanders,HOUSE,VILLA,420000,residential_sale,1997,3,200,SEMI_EQUIPPED,,True,True,,,950,4,,GOOD,C,50.9101878,3.3823837
,11147509,Rue des Trois Soeurs,27, A,,Amay,4540,WALLONIE,Huy,Liège,HOUSE,HOUSE,375000,residential_sale,1994,3,215,INSTALLED,,True,True,30,True,2634,4,,GOOD,F,50.5587718,5.3096595
,11148338,Rue Abbé Michel Renard,"1, 21",,2,Nivelles,1400,WALLONIE,Nivelles,Walloon Brabant,APARTMENT,APARTMENT,330000,residential_sale,2020,2,82,INSTALLED,,True,True,7,,,4,,AS_NEW,B,50.6028831,4.3382214
,11147883,Avenue Thomas Frissen,2,,4,Auderghem,1160,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,290000,residential_sale,1962,2,80,INSTALLED,False,False,True,7,,,,False,GOOD,D,50.823161,4.4103857
,11154869,Rue du Dolberg,1,,,MESSANCY,6780,WALLONIE,Arlon,Luxembourg,HOUSE,HOUSE,200000,residential_sale,1850,2,94,SEMI_EQUIPPED,,False,True,15,,386,3,,TO_BE_DONE_UP,F,49.5921897,5.8207357
,11146418,Rue du Cortil,7,,,Braives,4260,WALLONIE,Waremme,Liège,HOUSE,EXCEPTIONAL_PROPERTY,780000,residential_sale,2014,6,360,HYPER_EQUIPPED,False,False,True,,True,2686,4,True,AS_NEW,B,50.617223,5.1601283
,11155100,Rue Steenvelt,26,,3,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,275000,residential_sale,1974,1,55,SEMI_EQUIPPED,False,False,True,10,,,2,False,AS_NEW,E,50.7830269,4.3248264
,11144814,Keizer Karelstraat,204, 102,1,GENT,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,325000,residential_sale,1920,1,76,INSTALLED,,False,,,,,2,,GOOD,D,51.0503957,3.7335394
,11144033,Brugsesteenweg,252,,,Gent,9000,FLANDERS,Gent,East Flanders,HOUSE,HOUSE,289000,residential_sale,1932,3,154,USA_SEMI_EQUIPPED,False,False,,,True,55,2,False,TO_BE_DONE_UP,D,51.0664781,3.6886469
,11143793,Rue de Genève,7,,3,Evere,1140,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,240000,residential_sale,2013,1,45,USA_HYPER_EQUIPPED,True,False,True,,,,2,False,AS_NEW,B,50.8639409,4.4034631
,11143714,Rue Fond de Vaux,3,,,Villers-le-Bouillet,4530,WALLONIE,Huy,Liège,HOUSE,COUNTRY_COTTAGE,180000,residential_sale,1850,3,175,SEMI_EQUIPPED,False,False,,,,1200,4,False,TO_RENOVATE,F,50.6101159,5.2197889
,11144586,FREESIADREEF,14, 14,1,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,FLAT_STUDIO,165000,residential_sale,1998,0,31,INSTALLED,True,True,True,1,,,2,,GOOD,E,50.8653969,4.3900308
,11144455,Rue Collée,7,,,Angleur,4031,WALLONIE,Liège,Liège,HOUSE,HOUSE,139000,residential_sale,1918,3,89,NOT_INSTALLED,,True,True,11,,63,2,False,GOOD,C,50.6108414,5.6014507
,11155018,avenue Maurice,11,,3,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,795000,residential_sale,1974,3,184,INSTALLED,False,False,,,,,2,False,TO_BE_DONE_UP,E,50.8162571,4.3804238
,11153088,avenue de la renaissance,21,,6,Brussels,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,795000,residential_sale,1980,3,205,INSTALLED,False,False,True,15,,,2,False,GOOD,D,50.843715,4.390069
,11154549,Joseph Bens,43,,1,Uccle,1180,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,450000,residential_sale,1969,3,110,USA_HYPER_EQUIPPED,False,False,True,10,,,2,False,GOOD,D,50.8078684,4.3344996
,11143726,Louise-Mariestraat,32,,,Maarkedal,9680,FLANDERS,Oudenaarde,East Flanders,HOUSE,VILLA,575000,residential_sale,1999,4,238,INSTALLED,False,False,True,40,True,1588,4,False,GOOD,D,50.7704121,3.6464851
,11143713,Rue Lombièry,7,,,Burdinne,4210,WALLONIE,Huy,Liège,HOUSE,COUNTRY_COTTAGE,450000,residential_sale,1900,3,175,INSTALLED,False,False,True,32,True,1901,4,False,AS_NEW,D,50.5803945,5.0730423
,11144379,Rue du Tabellion,41,5,2,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,449000,residential_sale,2003,2,95,HYPER_EQUIPPED,False,False,True,4,,,2,False,TO_BE_DONE_UP,C,50.822741,4.3558629
,11143936,Korte Dolagestraat,40,,,WIJGMAAL,3018,FLANDERS,Leuven,Flemish Brabant,HOUSE,HOUSE,438000,residential_sale,1970,4,169,INSTALLED,,False,True,,True,180,3,,GOOD,E,50.9260178,4.6979659
,11153149,Jacques Georginlaan,30,,6,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,400000,residential_sale,2019,2,98,USA_HYPER_EQUIPPED,False,False,True,12,,,2,False,AS_NEW,C,50.8550464,4.4113738
,11154864,ZEEDIJK,65,,2,BLANKENBERGE,8370,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,349000,residential_sale,1989,2,73,INSTALLED,True,False,True,,,,2,,GOOD,C,51.3143428,3.1203675
,11155179,Avenue Herbert Hoover,126,,2,WOLUWE-SAINT-LAMBERT,1200,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,325000,residential_sale,1964,1,67,USA_HYPER_EQUIPPED,,False,True,2,,,,,JUST_RENOVATED,D,50.84882,4.4106662
,11155256,Avenue Herbert Hoover,126,,2,SCHAERBEEK,1030,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,325000,residential_sale,1964,1,67,USA_HYPER_EQUIPPED,,False,True,2,,,,,JUST_RENOVATED,D,50.84882,4.4106662
,11154987,Square Servaes Hoedemaekers,24,A01,1,Evere,1140,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,279000,residential_sale,1966,3,93,INSTALLED,False,False,True,9,,,2,False,GOOD,E,50.8726595,4.4045875
,11120444,Impasse des Oiseaux,28,,,Charleroi,6020,WALLONIE,Charleroi,Hainaut,HOUSE,HOUSE,99000,residential_sale,1875,3,123,SEMI_EQUIPPED,False,False,True,15,,238,3,False,TO_RENOVATE,E,50.4189679,4.4323831
,11150896,Avenue George Bergmann,76,,3,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,330000,residential_sale,1950,1,95,SEMI_EQUIPPED,False,False,True,10,,,2,False,GOOD,D,50.8084836,4.3904443
,11150505,Boulevard Saint-Michel,115,,7,Etterbeek,1040,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,749000,residential_sale,1935,3,197,USA_HYPER_EQUIPPED,False,False,True,19,,,4,False,AS_NEW,F,50.8325261,4.404477
,11142083,Montebellostraat,2, 207,2,ANTWERPEN,2018,FLANDERS,Antwerp,Antwerp,APARTMENT,FLAT_STUDIO,187000,residential_sale,1970,1,42,INSTALLED,,False,True,7,,,2,,AS_NEW,B,51.2081873,4.4082537
,11151844,Digue du Canal,115,D34,3,Anderlecht,1070,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,399000,residential_sale,2020,3,126,USA_SEMI_EQUIPPED,False,False,True,16,,,,False,AS_NEW,B,50.8251182,4.308844
,11103715,Rue des Soldats,36,G5.02,5,Berchem-Sainte-Agathe,1082,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,245000,residential_sale,2008,2,110,INSTALLED,,False,True,13,,,4,False,GOOD,F,50.8631826,4.2967048
,11150619,Avenue Louise,160A,,3,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,495000,residential_sale,1958,3,134,INSTALLED,False,False,True,12,,,2,False,GOOD,D,50.8286819,4.3630138
,11140941,Faubourg de Binche,"4,8",,3,Le Roeulx,7070,WALLONIE,Soignies,Hainaut,APARTMENT,APARTMENT,185000,residential_sale,2014,1,68,INSTALLED,,False,,,,,,,GOOD,B,50.4991933,4.1096622
,11150872,Avenue Général de Gaulle,26,,7,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,720000,residential_sale,1938,3,170,HYPER_EQUIPPED,False,False,True,7,,,4,False,GOOD,G,50.8256837,4.3707899
,11150509,Pontstraat,32, 7,5,AALST,9300,FLANDERS,Aalst,East Flanders,APARTMENT,APARTMENT,279000,residential_sale,1993,2,126,SEMI_EQUIPPED,,False,True,,,,2,,GOOD,B,50.9364487,4.0430635
,11137657,Boulevard de la Cambre,25,2.3,2,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,KOT,216500,residential_sale,2022,0,24,INSTALLED,True,False,,,,,2,False,AS_NEW,B,50.8161189,4.374468
,11150716,Vergoeienveld,3,,,Overijse,3090,FLANDERS,Halle-Vilvoorde,Flemish Brabant,HOUSE,VILLA,849000,residential_sale,1990,4,334,USA_INSTALLED,,True,True,35,True,875,4,False,AS_NEW,C,50.7637055,4.5363566
,11151111,Franz Merjaystraat,206,,,Uccle,1180,BRUSSELS,Brussels,Brussels,HOUSE,MANSION,1000000,residential_sale,1927,6,325,INSTALLED,False,False,True,50,True,155,2,False,TO_BE_DONE_UP,E,50.8141822,4.3517147
,11151820,Lefebvrestraat,20,,1,Nieuwpoort,8620,FLANDERS,Veurne,West Flanders,APARTMENT,FLAT_STUDIO,165000,residential_sale,2000,0,30,INSTALLED,True,True,True,5,,,2,,GOOD,B,51.1478453,2.7163774
,11156775,Place de l'Eglise,3,,,Sainte-Ode,6680,WALLONIE,Bastogne,Luxembourg,HOUSE,MIXED_USE_BUILDING,579000,residential_sale,1900,9,884,HYPER_EQUIPPED,False,False,True,,True,5200,3,False,GOOD,G,50.0531252,5.5107372
,11150560,Bergdal,"2,006",,2,Grimbergen,1853,FLANDERS,Halle-Vilvoorde,Flemish Brabant,APARTMENT,APARTMENT,239000,residential_sale,1958,2,85,INSTALLED,False,False,True,28,,,3,False,GOOD,F,50.90249,4.3537421
,11140726,Avenue Ginette Javaux,14-16,17,2,Auderghem,1160,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,520000,residential_sale,2013,2,107,USA_INSTALLED,,False,True,12,,,,False,AS_NEW,B,50.8179762,4.4079328
,11140816,Rue des Soldats,36,G3.02,3,Berchem-Sainte-Agathe,1082,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,275000,residential_sale,2008,3,119,INSTALLED,,False,True,9,,,4,False,GOOD,E,50.8631826,4.2967048
,11140830,Achilles Musschestraat,47,,,Gent,9000,FLANDERS,Gent,East Flanders,HOUSE,VILLA,735000,residential_sale,1933,4,272,INSTALLED,False,False,True,,,430,3,False,TO_BE_DONE_UP,D,51.0328091,3.7193036
,11154075,Place La Vaux,6,,,Xhoris,4190,WALLONIE,Huy,Liège,HOUSE,HOUSE,238000,residential_sale,1875,3,161,SEMI_EQUIPPED,False,False,True,,,237,3,False,TO_BE_DONE_UP,D,50.4441209,5.6020715
,11149928,Brandstraat,75,,,Sint-Martens-Latem,9830,FLANDERS,Gent,East Flanders,HOUSE,HOUSE,595000,residential_sale,1961,2,124,USA_HYPER_EQUIPPED,False,False,,,True,386,3,False,JUST_RENOVATED,B,51.0056338,3.6236227
,11140638,Val des Seigneurs,78,,3,Woluwe-Saint-Pierre,1150,BRUSSELS,Brussels,Brussels,APARTMENT,PENTHOUSE,745000,residential_sale,1992,4,200,INSTALLED,False,False,True,12,,,2,False,AS_NEW,E,50.8416681,4.4578428
,11140491,Ter Tommenstraat,3,,,Edegem,2650,FLANDERS,Antwerp,Antwerp,HOUSE,HOUSE,1545000,residential_sale,1970,4,360,HYPER_EQUIPPED,,True,,,True,703,4,,JUST_RENOVATED,B,51.1639134,4.426546
,11142762,Rue de Genève,7,,3,Evere,1140,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,285000,residential_sale,2013,1,63,USA_HYPER_EQUIPPED,True,False,True,4,,,2,False,AS_NEW,B,50.8639409,4.4034631
,11141224,Rue sur les Thiers,113,R2,,Herstal,4040,WALLONIE,Liège,Liège,HOUSE,HOUSE,299000,residential_sale,1931,4,145,USA_INSTALLED,False,False,True,66,True,275,2,True,AS_NEW,A,50.6694204,5.6122958
,11140817,Rue des Soldats,36,G3.03,3,Berchem-Sainte-Agathe,1082,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,290000,residential_sale,2008,3,130,INSTALLED,,False,True,,,,4,False,GOOD,D,50.8631826,4.2967048
,11141759,Rue michel botte,76,,,Braine-l'Alleud,1420,WALLONIE,Nivelles,Walloon Brabant,HOUSE,HOUSE,349000,residential_sale,1900,3,135,USA_INSTALLED,False,False,True,,True,216,2,False,JUST_RENOVATED,C,50.6684911,4.3514306
,11149965,Rue Luciflore,13,15,2,Waremme,4300,WALLONIE,Waremme,Liège,APARTMENT,APARTMENT,220000,residential_sale,1974,3,115,,False,False,True,,,,3,False,GOOD,C,50.6899574,5.2516684
,11137668,Rue de la Poste,93,,4,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,DUPLEX,250000,residential_sale,2015,1,65,USA_HYPER_EQUIPPED,False,False,,,,,2,False,AS_NEW,C,50.8582161,4.3670991
,11138237,Rue de la Fosse au Sable,51,21,2,Braine-l'Alleud,1420,WALLONIE,Nivelles,Walloon Brabant,APARTMENT,APARTMENT,255000,residential_sale,2005,2,88,INSTALLED,False,False,True,6,,,2,False,GOOD,C,50.6799972,4.3736467
,11144467,Rue des Grands Prés,262,,,CHÊNÉE,4032,WALLONIE,Liège,Liège,HOUSE,HOUSE,85000,residential_sale,1960,3,140,NOT_INSTALLED,,False,True,13,True,149,,False,TO_RENOVATE,C,50.6049244,5.6235864
,11139442,Rue des Roses,1,,,SELANGE,6781,WALLONIE,Arlon,Luxembourg,HOUSE,HOUSE,420000,residential_sale,1966,5,200,INSTALLED,,False,True,29,,1019,4,False,GOOD,G,49.6081571,5.8503305
,11138468,Kaai,44,,3,Nieuwpoort,8620,FLANDERS,Veurne,West Flanders,APARTMENT,APARTMENT,499000,residential_sale,2009,4,142,HYPER_EQUIPPED,False,False,True,10,,,2,False,AS_NEW,B,51.1330449,2.7470779
,11137641,Molenlei,98,,1,Mortsel,2640,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,249000,residential_sale,1963,1,83,INSTALLED,,True,True,2,,,,,GOOD,B,51.1630463,4.4461849
,11153121,Boulevard de Smet de Naeyer,419,,1,Jette,1090,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,289000,residential_sale,1965,3,80,INSTALLED,False,False,True,2,,,2,False,GOOD,G,50.8844255,4.3376556
,11153822,De Roest d'Alkemadelaan,11, 13v,13,BERCHEM,2600,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,175000,residential_sale,1968,2,90,INSTALLED,,False,True,7,,,2,,GOOD,B,51.1829846,4.4320932
,11146297,Brugsesteenweg,200-202,,1,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,419000,residential_sale,2024,3,140,HYPER_EQUIPPED,False,False,True,15,,,2,False,AS_NEW,,51.0652335,3.690419
,11139941,Guido Gezellelaan,102,01,2,Deinze,9800,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,249000,residential_sale,1968,4,170,INSTALLED,,False,True,74,,,,,TO_BE_DONE_UP,B,50.9813868,3.5337153
,11156330,Bredabaan,405, 5001,5,Brasschaat,2930,FLANDERS,Antwerp,Antwerp,APARTMENT,PENTHOUSE,995000,residential_sale,1996,2,315,HYPER_EQUIPPED,True,True,True,40,,,2,,AS_NEW,B,51.290962,4.4937539
,11139208,Avenue Frans van Kalken,18,,3,Anderlecht,1070,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,171717,residential_sale,1966,2,76,SEMI_EQUIPPED,False,False,True,6,,,2,False,TO_RENOVATE,F,50.8266515,4.3070416
,11150061,Avenue Louise,160A,,3,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,495000,residential_sale,1958,2,134,INSTALLED,False,False,True,12,,,2,False,GOOD,D,50.8286819,4.3630138
,11149932,Esdoornlaan,11,1.2,1,Wetteren,9230,FLANDERS,Dendermonde,East Flanders,APARTMENT,DUPLEX,339000,residential_sale,2015,3,134,INSTALLED,False,False,True,,True,,3,False,GOOD,B,50.9950101,3.8851962
